# half maximum value, position of half max
0.029315	113.0
0.072139	113.0
0.079141	117.0
0.080993	120.0
0.0	150.0
0.0	149.0
0.13201	122.0
0.163674	130.0
0.163219	133.0
0.17744	133.0
0.0	195.0
0.0	191.0
0.230157	143.0
0.0	223.0
0.240311	153.0
5.845902	255.0
5.845902	255.0
0.258573	168.0
0.246601	163.0
0.23361	167.0
5.845902	255.0
0.235752	173.0
0.244082	174.0
0.24254	180.0
0.231124	184.0
0.23737	183.0
